amplitude,duration,energy,rms,rise time,counts,peak frequency,trai
0.00035316532,0.0001666,302.2953011320988,1.9134566499435774e-05,9.790000000000001e-05,14,133789.06249999674,5726408
0.00066979625,0.00039630000000000004,1229.975996132361,1.9134566499435774e-05,8.060000000000001e-05,38,146484.37499999645,5726409
0.000374477,0.0001874,285.8830583898237,1.6031933453906825e-05,4.630000000000001e-05,16,131835.9374999968,5726414
0.00037143248,0.0001784,340.4084880062448,1.6151649198428842e-05,7.980000000000002e-05,19,131835.9374999968,5726418
0.00046581286,0.0001685,387.478180640814,1.6151649198428842e-05,4.76e-05,11,138671.87499999662,5726419
0.00024356227,3.95e-05,86.1876558387574,1.6151649198428842e-05,2.83e-05,5,140624.99999999657,5726420
0.00024051775,0.00018210000000000004,169.07725387315762,1.6151649198428842e-05,3.63e-05,11,132812.49999999677,5726421
0.00020093888,8.83e-05,103.99435015936783,1.802719586260711e-05,2.5e-05,6,142578.12499999654,5726425
0.000587594,0.0006468000000000001,1416.90629009781,1.4685131328034128e-05,3.32e-05,38,134765.6249999967,5726429
0.00028009663,0.0003976,260.5580602955921,1.4685131328034128e-05,0.0003056,15,130859.37499999681,5726432
0.00016744906,0.0001315,93.69585623415207,1.4685131328034128e-05,1.2100000000000001e-05,6,133789.06249999674,5726433
0.0004049223,0.0002035,466.8025838428883,1.4685131328034128e-05,3.55e-05,23,132812.49999999677,5726434
0.0002466068,8.25e-05,122.65612396749111,1.72590198352575e-05,5.2900000000000005e-05,10,133789.06249999674,5726437
0.00045972381,0.00013790000000000002,481.6958902640931,1.878539557791322e-05,4.7e-05,14,132812.49999999677,5726442
0.00039274417,0.0001487,305.9926741052587,1.878539557791322e-05,5.2400000000000007e-05,15,131835.9374999968,5726443
0.0006728408,0.000394,1209.3606553563436,1.8535987776825684e-05,7.860000000000001e-05,37,145507.81249999645,5726444
0.00022529511,7.19e-05,93.27123627401154,1.8535987776825684e-05,3.97e-05,6,146484.37499999645,5726448
0.0003622989,0.0001875,264.65604611916183,1.5902241397341303e-05,4.630000000000001e-05,16,131835.9374999968,5726449
0.00036838796,0.0001785,352.56489122660497,1.568276253238427e-05,7.980000000000002e-05,18,131835.9374999968,5726454
0.00045363474,0.0001235,327.3815258106303,1.568276253238427e-05,5.5100000000000004e-05,10,135742.1874999967,5726455
0.00022225059,3.95e-05,85.5395565675715,1.6470891183820885e-05,2.85e-05,6,146484.37499999645,5726456
0.00024965135,0.000197,180.9042313484099,1.6470891183820885e-05,5.52e-05,12,132812.49999999677,5726457
0.00015222642,8.35e-05,93.07352521202077,1.7229090899126995e-05,4.77e-05,4,128906.24999999686,5726460
0.0006332619,0.00039470000000000005,1608.0962239384514,1.4325984094468074e-05,8.380000000000002e-05,35,131835.9374999968,5726464
0.00020702794,0.0003487,209.44024988778185,1.609179132616783e-05,0.0002603,11,137695.31249999665,5726467
0.00016744906,0.0001249,100.57254914462263,1.609179132616783e-05,2.3100000000000002e-05,4,131835.93750000038,5726468
0.00040187777,0.000279,470.67189962898436,1.609179132616783e-05,2.8700000000000003e-05,21,132812.49999999677,5726469
0.00024051775,8.310000000000001e-05,106.42898623730956,1.609179132616783e-05,5.97e-05,8,133789.06249999674,5726474
0.00045667926,0.00014209999999999998,485.381213336616,1.8865206074261232e-05,4.4300000000000006e-05,15,133789.06249999674,5726476
0.00046885738,0.0002004,498.6339721318599,1.9244305931914287e-05,2.95e-05,20,132812.49999999677,5726477
0.0006606627,0.0003945,1239.291867006398,1.9244305931914287e-05,7.860000000000001e-05,40,144531.24999999648,5726478
0.0003653434,0.0001257,250.25836138031266,1.6261388630907355e-05,4.61e-05,16,132812.49999999677,5726484
0.00036838796,0.0001788,345.3815746906935,1.685996735351744e-05,7.99e-05,19,131835.9374999968,5726488
0.0004932136,0.0001684,368.018239952802,1.685996735351744e-05,4.76e-05,12,139648.4374999966,5726489
0.0002892302,7.85e-05,108.85407508628504,1.685996735351744e-05,3.58e-05,7,140624.99999999657,5726490
0.00023747323,0.0001533,163.38719810080516,1.685996735351744e-05,6.910000000000001e-05,9,133789.06249999674,5726491
0.00021007247,0.0002613,168.50321514511782,1.7049517282343965e-05,3.9300000000000007e-05,9,129882.81249999684,5726495
0.000587594,0.00038510000000000004,1350.9607061899515,1.5503188915601245e-05,7.15e-05,34,129882.81249999684,5726498
0.00022225059,0.0004002,246.9229488839807,1.5503188915601245e-05,0.000268,12,134765.6249999967,5726501
0.0002466068,7.92e-05,111.96814017706896,1.5503188915601245e-05,4.92e-05,9,133789.06249999674,5726508
0.0004475457,0.000128,442.4015350528874,1.8905111322435238e-05,4.41e-05,13,132812.49999999677,5726514
0.00031054192,0.0001388,178.10170253486507,1.8905111322435238e-05,1.19e-05,8,132812.49999999677,5726515
0.00066979625,0.0003965,1238.7286731889315,1.8905111322435238e-05,8.080000000000001e-05,38,145507.81249999645,5726516
0.00021311699,6.890000000000001e-05,98.94673947405619,1.878539557791322e-05,4.7e-05,7,128906.24999999686,5726520
0.0003653434,0.0001915,266.91058252835154,1.6690370048777917e-05,4.97e-05,16,131835.9374999968,5726521
0.00038056605,0.0001878,368.3419188222215,1.6490843807907888e-05,8.9e-05,19,131835.9374999968,5726525
0.00046885738,0.00012340000000000002,349.5116317882664,1.6490843807907888e-05,5.5100000000000004e-05,11,141601.56249999657,5726526
0.0002557404,4.3e-05,97.31073373371996,1.7348806643649012e-05,3.55e-05,6,147460.93749999642,5726527
0.00024051775,0.0002178,175.86570443434772,1.7348806643649012e-05,6.879999999999999e-05,12,133789.06249999674,5726528
0.0002039834,0.00010240000000000001,96.07070626662544,1.7678024941084563e-05,4.97e-05,9,128906.24999999686,5726532
0.0006149948,0.0005399,1598.4450877520749,1.472503657620813e-05,8.39e-05,39,131835.9374999968,5726536
0.0002466068,0.0007473000000000001,392.52162020667436,1.637112806338587e-05,4.2000000000000004e-06,22,136718.74999999668,5726539
0.0001704936,0.00013780000000000002,96.42654910159149,1.637112806338587e-05,3.3e-05,7,134765.6249999967,5726540
0.0004171004,0.0002023,486.15639271375096,1.637112806338587e-05,3.34e-05,18,131835.9374999968,5726541
0.00024051775,6.9e-05,95.61262465933129,1.637112806338587e-05,5.31e-05,7,132812.49999999677,5726546
0.00045972381,0.000139,473.8330520237961,1.941390323665381e-05,4.4200000000000004e-05,16,132812.49999999677,5726549
0.0004079668,0.0001956,313.33486394649236,1.939395061256681e-05,2.43e-05,15,131835.9374999968,5726550
0.0006728408,0.0003948,1266.5090702668178,1.939395061256681e-05,7.860000000000001e-05,41,145507.81249999645,5726551
0.00022225059,6.890000000000001e-05,97.72988489280213,1.939395061256681e-05,3.9800000000000005e-05,6,146484.37499999645,5726555
0.0003653434,0.0001915,280.2994125092506,1.6111743950254833e-05,4.9800000000000004e-05,15,131835.9374999968,5726556
0.00038056605,0.0001784,357.45501897974486,1.65706543042559e-05,7.97e-05,19,131835.9374999968,5726562
0.00045667926,0.0001533,334.2561795071469,1.65706543042559e-05,3.990000000000001e-05,10,141601.56249999657,5726563
0.00027096304,5.16e-05,96.70443834859024,1.65706543042559e-05,3.5600000000000005e-05,7,146484.37499999645,5726564
0.00025269587,0.000182,164.47725065074025,1.65706543042559e-05,3.63e-05,11,133789.06249999674,5726565
0.00022833963,0.00028240000000000003,166.56132731168756,1.7119351466648482e-05,3.4200000000000005e-05,10,129882.81249999684,5726568
0.00056019326,0.0004506,1360.7025873972796,1.5373496859035726e-05,4.0600000000000004e-05,36,130859.37499999681,5726571
0.00022529511,0.0007453000000000001,351.4946746669493,1.5373496859035726e-05,0.0006552000000000001,19,139648.4374999966,5726574
0.00021616153,0.0001187,96.36083079734796,1.5373496859035726e-05,6.6e-06,7,144531.25000000434,5726575
0.00038969965,0.0004771,509.4850003470555,1.5373496859035726e-05,0.00022960000000000002,24,132812.500000004,5726576
0.00016136002,7.97e-05,89.94778098677325,1.5373496859035726e-05,6.440000000000001e-05,7,130859.37499999681,5726577
0.00022529511,7.59e-05,87.07786542120436,1.8605821961130194e-05,5.2600000000000005e-05,7,132812.49999999677,5726579
0.00045972381,0.0001419,459.4412068521787,1.9044779691044258e-05,4.4300000000000006e-05,13,132812.49999999677,5726584
0.00046885738,0.0002009,628.939002257569,1.9044779691044258e-05,2.9900000000000002e-05,22,132812.49999999677,5726585
0.00066979625,0.00039470000000000005,1257.3222260211403,1.9044779691044258e-05,7.87e-05,37,146484.37499999645,5726586
0.00035012077,0.00012920000000000002,258.01284320641975,1.65706543042559e-05,4.9300000000000006e-05,14,131835.9374999968,5726591
0.000374477,0.00017860000000000003,350.01114651544333,1.610176763821133e-05,7.97e-05,18,131835.9374999968,5726596
0.00046276834,0.00016820000000000002,356.807939315536,1.610176763821133e-05,5.5100000000000004e-05,10,145507.81249999645,5726597
0.0002557404,0.00013580000000000002,170.9001257649113,1.7039540970300467e-05,3.31e-05,12,133789.06249999674,5726599
0.00024051775,0.00013370000000000002,109.22029937410761,1.7727906501302067e-05,5.39e-05,9,129882.81249999684,5726601
0.0005449706,0.0006826,1439.0724530858138,1.4984420689339172e-05,6.09e-05,37,130859.37499999681,5726605
0.00021616153,0.0003663,212.48201557474357,1.4984420689339172e-05,5.7300000000000004e-05,13,130859.37499999681,5726607
0.00038056605,0.0003205,469.7416472998051,1.4984420689339172e-05,3.35e-05,22,132812.49999999677,5726609
0.00023138417,8.280000000000001e-05,102.08277246061688,1.8625774585217197e-05,5.97e-05,9,132812.49999999677,5726613
0.00045059022,0.00014230000000000002,468.44359492656605,1.9483737420958325e-05,4.4e-05,15,132812.49999999677,5726616
0.0004384121,0.0002234,439.23055735447934,1.9483737420958325e-05,5.25e-05,20,131835.9374999968,5726617
0.0006850189,0.00039640000000000004,1264.161749622723,1.9483737420958325e-05,7.860000000000001e-05,38,146484.37499999645,5726618
0.00021920605,7.25e-05,100.75098036559415,1.962340578956734e-05,4.690000000000001e-05,6,147460.93749999642,5726622
0.00035925437,0.000188,267.97310568990815,1.6879919977604444e-05,4.6200000000000005e-05,16,131835.9374999968,5726623
0.00035620984,0.0001787,353.0784023768295,1.6710322672864923e-05,7.980000000000002e-05,18,131835.9374999968,5726628
0.0004810355,0.00011280000000000002,333.55691450402526,1.6710322672864923e-05,4.4200000000000004e-05,10,140624.99999999657,5726629
0.00024051775,4.2800000000000004e-05,89.81031942796766,1.6710322672864923e-05,2.8100000000000002e-05,6,141601.56249999657,5726630
0.00025878492,0.0001238,165.74211945145572,1.6710322672864923e-05,3.31e-05,10,134765.6249999967,5726631
0.00020702794,0.0002295,136.61389464154507,1.815688791917263e-05,3.6200000000000006e-05,9,129882.81249999684,5726634
0.0005571487,0.00045840000000000003,1433.4439444982536,1.601198082981982e-05,2.3400000000000003e-05,41,130859.37499999681,5726638
0.00021616153,0.0011015,446.0744374585998,1.601198082981982e-05,0.0002827,19,127929.68749999689,5726641
0.0004171004,0.00022620000000000002,457.35082716628284,1.601198082981982e-05,3.66e-05,17,131835.9374999968,5726642
0.00024965135,6.92e-05,108.45781873841322,1.601198082981982e-05,4.240000000000001e-05,8,132812.49999999677,5726647
0.0004475457,0.0001391,448.9937576167805,1.850605884069518e-05,7.340000000000001e-05,13,131835.9374999968,5726650
0.0004384121,0.0001766,544.6660756300369,1.857589302499969e-05,5.91e-05,24,132812.49999999677,5726651
0.00066675176,0.0003945,1253.1288605994514,1.857589302499969e-05,7.85e-05,40,145507.81249999645,5726652
0.00017353812,0.0003145,106.2756744245891,1.857589302499969e-05,1.13e-05,5,145507.81249999645,5726653
0.00019789435,7.2e-05,89.6111253012831,1.858586933704319e-05,4.7e-05,6,128906.24999999686,5726656
0.00034403172,0.0001221,218.93297622655325,1.6460914871777384e-05,4.61e-05,13,131835.9374999968,5726657
0.00038969965,0.0001789,365.8586196840148,1.6121720262298335e-05,7.980000000000002e-05,19,131835.9374999968,5726662
0.00045972381,0.0001683,341.790611609313,1.6121720262298335e-05,5.52e-05,10,139648.4374999966,5726663
0.00027400756,5.190000000000001e-05,106.7588754401343,1.7069469906430972e-05,3.54e-05,6,146484.37499999645,5726664
0.00022833963,0.000216,175.7637437366497,1.7069469906430972e-05,6.99e-05,12,133789.06249999674,5726665
0.000264874,8.54e-05,95.18976583851463,1.7638119692910554e-05,3.5600000000000005e-05,7,127929.68749999689,5726668
0.00055105967,0.0004,1296.613985869132,1.4824799696643145e-05,6.829999999999999e-05,31,129882.81249999684,5726671
0.00024356227,0.0002993,217.8207703977547,1.4824799696643145e-05,0.0002731,14,132812.500000004,5726674
0.00015527096,8.280000000000001e-05,87.5401181479498,1.4824799696643145e-05,7.860000000000001e-05,5,132812.49999999677,5726675
0.00035925437,0.0003178,434.9050137919563,1.4824799696643145e-05,3.32e-05,19,131835.93750000396,5726676
0.00023138417,8.61e-05,147.4536144884505,1.813693529508563e-05,5.9900000000000006e-05,12,131835.9374999968,5726680
0.0004384121,0.00013859999999999998,452.6317153106455,1.9014850754913757e-05,4.4200000000000004e-05,15,134765.6249999967,5726683
0.00038056605,0.00014240000000000002,294.4099388467648,1.9014850754913757e-05,2.4400000000000004e-05,16,131835.9374999968,5726684
0.0006819744,0.00039670000000000005,1206.2610501463241,1.9014850754913757e-05,8.060000000000001e-05,38,144531.24999999648,5726685
0.00021920605,6.9e-05,88.84048780977287,1.898492181878325e-05,4.3700000000000005e-05,5,128906.24999999686,5726689
0.00033489813,0.0001874,249.53963115308505,1.6331222815211865e-05,4.630000000000001e-05,15,131835.9374999968,5726691
0.00039274417,0.0001789,361.684534103345,1.65706543042559e-05,7.980000000000002e-05,18,131835.9374999968,5726696
0.0004810355,0.00016820000000000002,363.423705531443,1.65706543042559e-05,5.5e-05,11,132812.49999999677,5726697
0.00023442869,3.6200000000000006e-05,86.40612980646121,1.65706543042559e-05,2.18e-05,5,139648.4374999966,5726698
0.00025269587,0.000182,158.023323869543,1.65706543042559e-05,3.29e-05,9,133789.06249999674,5726699
0.00019484982,9.180000000000001e-05,98.51266497649276,1.7019588346213468e-05,4.1800000000000006e-05,8,127929.68749999689,5726703
0.0005845495,0.0005205,1469.627756897323,1.594214664551531e-05,6.110000000000001e-05,39,129882.81249999684,5726707
0.00024965135,0.000367,232.9087290600194,1.594214664551531e-05,0.00021710000000000002,15,135742.1874999967,5726709
0.00037752153,0.0002793,424.33706555018773,1.594214664551531e-05,3.1700000000000005e-05,20,131835.9374999968,5726710
0.0002679185,8.32e-05,139.54443047647257,1.9224353307827287e-05,5.31e-05,11,132812.49999999677,5726713
0.00048408002,0.000132,450.0133645937606,1.9713192597958855e-05,4.41e-05,15,131835.9374999968,5726716
0.0003836106,0.00019820000000000002,353.79388840003946,1.9713192597958855e-05,8.460000000000001e-05,21,133789.06249999674,5726717
0.0006850189,0.0003345,1242.292477648107,1.9713192597958855e-05,8.07e-05,38,144531.24999999648,5726718
0.00022529511,7.25e-05,105.65037727307022,1.9503690045045324e-05,4.72e-05,6,146484.37499999645,5726722
0.00036838796,0.000126,262.03982730777426,1.6810085793299938e-05,4.630000000000001e-05,15,131835.9374999968,5726723
0.0003622989,0.00019480000000000002,329.41786632674626,1.622148338273335e-05,9.620000000000001e-05,19,131835.9374999968,5726729
0.0004719019,0.0001573,347.139840576724,1.622148338273335e-05,4.4200000000000004e-05,10,140624.99999999657,5726730
0.00026182944,4.630000000000001e-05,103.89859979507506,1.692980153782195e-05,3.18e-05,7,140624.99999999657,5726731
0.00023747323,0.0001395,165.15352815110813,1.692980153782195e-05,5.2e-05,10,133789.06249999674,5726732
0.00022833963,8.65e-05,110.59695417611746,1.7558309196562543e-05,3.59e-05,8,129882.81249999684,5726735
0.0005388815,0.0003616,1317.0571057575828,1.4735012888251634e-05,2.0900000000000003e-05,31,131835.9374999968,5726739
0.00022833963,0.0003743,206.26621336844283,1.4735012888251634e-05,9.180000000000001e-05,10,137695.31249999665,5726742
0.00040187777,0.0002983,493.7689637869711,1.4735012888251634e-05,2.8400000000000003e-05,20,131835.9374999968,5726743
0.00021311699,8.630000000000001e-05,105.08773960486393,1.8216745791433638e-05,5.940000000000001e-05,6,135742.1874999967,5726746
0.0004719019,0.00014170000000000003,453.0762639526088,1.9294187492131794e-05,4.41e-05,14,134765.6249999967,5726751
0.0003957887,7.66e-05,190.61487550562495,1.9294187492131794e-05,2.43e-05,11,133789.06249999674,5726752
0.00067892985,0.00039660000000000004,1228.0609888465056,1.9294187492131794e-05,8.060000000000001e-05,39,145507.81249999645,5726753
0.00037143248,0.000188,263.19161242558835,1.6231459694776854e-05,4.630000000000001e-05,15,131835.9374999968,5726759
0.00035620984,0.00017860000000000003,347.0633700534505,1.6610559552429905e-05,7.980000000000002e-05,18,131835.9374999968,5726764
0.00046581286,0.0001685,353.93060842649817,1.6610559552429905e-05,5.52e-05,10,135742.1874999967,5726765
0.0002557404,4.27e-05,85.2840986740663,1.6610559552429905e-05,2.85e-05,6,139648.4374999966,5726766
0.00025269587,0.00015309999999999998,161.1282124975341,1.6610559552429905e-05,6.879999999999999e-05,11,133789.06249999674,5726767
0.00020093888,0.0001255,112.87021427706627,1.816686423121613e-05,3.2300000000000006e-05,6,129882.81249999684,5726771
0.0005845495,0.0004555,1504.7330104978344,1.560295203603626e-05,2.3400000000000003e-05,36,131835.9374999968,5726774
0.00031967548,0.0007755,427.3031949377662,1.560295203603626e-05,1.4e-05,22,129882.81249999684,5726777
0.00036838796,0.000142,430.51421538290657,1.560295203603626e-05,3.55e-05,19,133789.06250000038,5726779
0.00022833963,5.96e-05,86.87709553828266,1.884525345017423e-05,5.2900000000000005e-05,5,133789.06249999674,5726783
0.00044450117,0.0001384,455.04911076152194,1.9254282243957788e-05,4.41e-05,16,132812.49999999677,5726789
0.00033489813,0.00019620000000000003,326.3148315296224,1.9254282243957788e-05,0.0001235,21,130859.37499999681,5726790
0.0006850189,0.00039470000000000005,1234.506758771887,1.9254282243957788e-05,7.860000000000001e-05,38,144531.24999999648,5726791
0.00021616153,6.49e-05,94.01100748158228,1.877541926586972e-05,4.690000000000001e-05,6,128906.24999999686,5726795
0.00035925437,0.0001296,245.41318902570325,1.6710322672864923e-05,4.97e-05,15,131835.9374999968,5726797
0.00035925437,0.000205,330.18451808189195,1.614167288638534e-05,0.00010630000000000001,16,131835.9374999968,5726802
0.00050843623,0.0001235,379.77783067603025,1.614167288638534e-05,5.5100000000000004e-05,10,140624.99999999657,5726803
0.00026182944,3.64e-05,89.30162823799796,1.6959730473952456e-05,2.92e-05,6,144531.24999999648,5726804
0.00025269587,0.000214,179.29121311082739,1.6959730473952456e-05,4e-05,11,132812.49999999677,5726805
0.00019789435,6.49e-05,99.81025389201497,1.7767811749476073e-05,3.26e-05,7,130859.37499999681,5726808
0.0005662823,0.0005526,1389.4577287451589,1.4984420689339172e-05,1.2800000000000001e-05,37,129882.81249999684,5726812
0.00021007247,0.00041320000000000007,279.63527760106314,1.4984420689339172e-05,0.0002639,19,149414.06249999636,5726815
0.00045059022,0.0001411,444.92218888306894,1.4984420689339172e-05,3.8700000000000006e-05,19,131835.9374999968,5726816
0.00025878492,8.980000000000001e-05,142.20134087539597,1.809703004691162e-05,5.9800000000000003e-05,12,133789.06249999674,5726821
0.00046581286,0.000142,462.38805639873794,1.8905111322435238e-05,4.41e-05,15,133789.06249999674,5726825
0.00043232305,0.00019580000000000002,637.4197223259159,1.8905111322435238e-05,5.2600000000000005e-05,22,132812.49999999677,5726826
0.00071850873,0.0003239,1240.6121653500438,1.8905111322435238e-05,6.97e-05,37,144531.24999999648,5726827
0.00018876077,7.25e-05,94.40837612797444,1.906473231513126e-05,4.36e-05,6,146484.37499999645,5726831
0.00035316532,0.00019130000000000001,284.4146389598856,1.595212295755881e-05,4.96e-05,18,131835.9374999968,5726833
0.00037752153,0.0001788,359.8626818185683,1.609179132616783e-05,7.980000000000002e-05,19,131835.9374999968,5726838
0.00046276834,0.0001687,367.52447210131356,1.609179132616783e-05,5.52e-05,10,132812.49999999677,5726839
0.0002679185,3.63e-05,85.97400183130837,1.609179132616783e-05,2.89e-05,5,141601.56249999657,5726840
0.000264874,0.0001823,173.18719690582103,1.609179132616783e-05,4.4e-06,10,133789.06249999674,5726841
0.00024051775,0.000264,126.20778583448623,1.7987290614433108e-05,3.8900000000000004e-05,8,128906.24999999686,5726844
0.0005784604,0.0005173,1415.750982701348,1.554309416377525e-05,2.0900000000000003e-05,35,129882.81249999684,5726847
0.00024051775,0.00032690000000000003,204.5658796970135,1.554309416377525e-05,7e-06,10,139648.4374999966,5726850
0.00040187777,0.0001397,452.6656404155159,1.554309416377525e-05,3.6700000000000004e-05,17,132812.49999999677,5726851
0.00025878492,8.620000000000001e-05,163.14230704324322,1.8825300826087226e-05,6.0100000000000004e-05,11,132812.49999999677,5726856
0.00045363474,0.0001387,460.93298455104394,1.9304163804175295e-05,4.4300000000000006e-05,16,132812.49999999677,5726859
0.00037143248,0.0001695,385.94784325991026,1.9304163804175295e-05,3.77e-05,20,132812.49999999677,5726860
0.00067892985,0.00039660000000000004,1263.0835615903381,1.9304163804175295e-05,8.060000000000001e-05,39,145507.81249999645,5726861
0.00019789435,7.25e-05,91.23591536487255,1.93241164282623e-05,4.35e-05,7,128906.24999999686,5726865
0.00035620984,0.0001875,238.46401132832375,1.6111743950254833e-05,4.6e-05,15,131835.9374999968,5726866
0.00039274417,0.00018810000000000002,366.8093568442771,1.6041909765950326e-05,8.9e-05,19,130859.37499999681,5726871
0.00046276834,0.000123,355.33868566170764,1.6041909765950326e-05,5.52e-05,10,140624.99999999657,5726872
0.00025878492,0.00021590000000000002,185.2754718418103,1.6041909765950326e-05,6.99e-05,11,134765.6249999967,5726874
0.00020702794,0.0001221,102.19669036740856,1.7967337990346102e-05,7.21e-05,8,130859.37499999681,5726878
0.00059063855,0.0004154,1572.8175444603103,1.4864704944817152e-05,8.380000000000002e-05,39,134765.6249999967,5726882
0.00023747323,0.0003511,238.30207920207064,1.4864704944817152e-05,0.000191,11,132812.49999999677,5726885
0.00024051775,0.0001342,112.93685949674342,1.7967337990346102e-05,5.95e-05,10,133789.06249999674,5726891
0.00045667926,0.00013859999999999998,445.546002969894,1.9014850754913757e-05,4.41e-05,16,131835.9374999968,5726896
0.00038056605,0.00011380000000000001,317.2140050361848,1.9014850754913757e-05,2.43e-05,14,131835.9374999968,5726897
0.0006850189,0.00038570000000000005,1265.4661050209104,1.9014850754913757e-05,6.99e-05,37,146484.37499999645,5726898
0.00037143248,0.00012920000000000002,247.92438831846187,1.610176763821133e-05,4.97e-05,13,132812.49999999677,5726903
0.00037752153,0.0001787,336.5508513546123,1.595212295755881e-05,7.980000000000002e-05,19,130859.37499999681,5726909
0.0004810355,0.0001231,348.65775729081724,1.595212295755881e-05,5.5100000000000004e-05,9,138671.87499999662,5726910
0.00025878492,4.33e-05,98.02455130914937,1.705949359438747e-05,2.8700000000000003e-05,7,141601.56249999657,5726911
0.0002466068,0.00021760000000000003,165.14453707140203,1.705949359438747e-05,6.890000000000001e-05,12,133789.06249999674,5726912
0.00016744906,0.00029390000000000004,119.14135333475402,1.7388711891823018e-05,2.01e-05,9,129882.81249999684,5726915
0.0005449706,0.0005704,1428.839770156385,1.4834776008686648e-05,6.1e-05,36,130859.37499999681,5726919
0.00022529511,0.0011601,476.1001017913397,1.4834776008686648e-05,0.00037860000000000004,24,131835.9374999968,5726921
0.0004140559,0.00020690000000000001,441.2313970094877,1.712932777869198e-05,7.09e-05,20,131835.9374999968,5726922
0.00025878492,8.310000000000001e-05,133.282560573121,1.712932777869198e-05,5.96e-05,10,133789.06250000038,5726926
0.00043232305,0.0001287,424.0595470693624,1.953361898117583e-05,4.4200000000000004e-05,12,132812.49999999677,5726929
0.00047494646,0.0001507,585.2655277717771,1.9423879548697316e-05,2.9900000000000002e-05,21,131835.9374999968,5726930
0.0006728408,0.00039720000000000006,1252.2753568681758,1.9423879548697316e-05,8.14e-05,39,144531.24999999648,5726931
0.00035925437,0.0001911,280.00289226203614,1.6750227921038926e-05,4.9800000000000004e-05,18,132812.49999999677,5726937
0.0004049223,0.0002075,374.02428119647493,1.6710322672864923e-05,8.9e-05,21,131835.9374999968,5726941
0.0004810355,0.0005005,520.2941319846516,1.6710322672864923e-05,5.53e-05,17,131835.9374999968,5726942
0.00024356227,0.00021820000000000002,189.2743704055262,1.781769330969358e-05,6.910000000000001e-05,13,133789.06249999674,5726944
0.00018876077,5.25e-05,88.38889461051404,1.8266627351651145e-05,1.3700000000000001e-05,7,128906.24999999686,5726947
0.0005693268,0.0004658,1596.5962622281797,1.5183946930209199e-05,8.410000000000001e-05,43,130859.37499999681,5726951
0.00020093888,0.0004644,232.50496469713528,1.5183946930209199e-05,0.0002667,13,133789.06249999674,5726954
0.00042927853,0.0002452,491.451582511382,1.5183946930209199e-05,3.5600000000000005e-05,22,132812.49999999677,5726956
0.0002466068,7.26e-05,121.7045525833386,1.8336461535955655e-05,5.3200000000000006e-05,7,133789.06249999674,5726961
0.00043536758,0.00014209999999999998,448.15990449269754,1.9513666357088826e-05,4.4300000000000006e-05,15,133789.06249999674,5726964
0.0004475457,0.00015720000000000003,584.1695429630669,1.9513666357088826e-05,2.4100000000000003e-05,21,132812.49999999677,5726965
0.0006515291,0.0003445,1184.2060243188112,1.9513666357088826e-05,8.060000000000001e-05,36,145507.81249999645,5726966
0.00021007247,7.23e-05,102.25490065663979,1.9513666357088826e-05,3.9800000000000005e-05,8,146484.37499999645,5726971
0.00035316532,0.00012920000000000002,243.36646705673076,1.635117543929887e-05,4.96e-05,15,131835.9374999968,5726972
0.000374477,0.0001812,336.58505453411277,1.5842383525080294e-05,8.26e-05,16,130859.37499999681,5726977
0.00045667926,0.0002113,371.29303217977537,1.5842383525080294e-05,5.5e-05,12,140624.99999999657,5726978
0.000264874,4.33e-05,107.91696358289697,1.684001472943044e-05,3.59e-05,7,146484.37499999645,5726979
0.0002557404,0.00021610000000000002,178.8174666327051,1.684001472943044e-05,7.04e-05,11,132812.49999999677,5726980
0.00027705208,0.00010480000000000001,113.98001012573741,1.72590198352575e-05,5.47e-05,9,128906.24999999686,5726984
0.000529748,0.0006531,1332.6596878685925,1.463524976781662e-05,3.05e-05,35,130859.37499999681,5726988
0.00022225059,0.0003771,202.92913242433033,1.463524976781662e-05,0.0003066,11,138671.87499999662,5726991
0.0003957887,0.00030290000000000004,494.73036047471993,1.463524976781662e-05,3.66e-05,21,132812.49999999677,5726992
0.00021920605,6.9e-05,87.13014345166044,1.7378735579779517e-05,5.28e-05,7,132812.49999999677,5726996
0.00045667926,0.0001449,466.16189989517136,1.8945016570609243e-05,4.71e-05,17,132812.49999999677,5727000
0.00042014493,0.0001666,407.7460208207676,1.8945016570609243e-05,5.25e-05,18,132812.49999999677,5727001
0.00066675176,0.00038790000000000005,1178.3501433753845,1.8945016570609243e-05,7.2e-05,38,144531.24999999648,5727002
0.00016744906,0.00021970000000000003,93.07473020208447,1.9084684939218264e-05,0.0002155,3,131835.9374999968,5727003
0.00035925437,0.0001911,262.38380562519,1.5912217709384804e-05,4.97e-05,17,131835.9374999968,5727008
0.00035316532,0.0002729,347.94755468557895,1.5912217709384804e-05,7.980000000000002e-05,19,130859.37499999681,5727013
0.0004719019,0.0001229,357.8918742236092,1.6331222815211865e-05,4.740000000000001e-05,11,141601.56249999657,5727014
0.00023442869,3.680000000000001e-05,88.3685951625178,1.6331222815211865e-05,2.93e-05,5,138671.87499999662,5727015
0.00024965135,0.0001532,173.77736396240576,1.6331222815211865e-05,6.9e-05,10,133789.06249999674,5727016
0.00017353812,9.21e-05,88.61478390168682,1.6879919977604444e-05,8.89e-05,4,145507.81249999645,5727020
0.0005571487,0.0005313000000000001,1446.0900371421942,1.58822887732543e-05,4.05e-05,34,129882.81249999684,5727024
