amplitude,energy,rise_time,duration,amplitude,counts,frequency
0.00013395926,18.24317879830128,2.0000000000000002e-07,7.3e-06,0.00013548153257318552,0,128906.24999999686
0.00021007247,86.7453808551655,1.1e-05,6.8e-05,0.00021311701753085364,8,41015.624999999
0.00019484982,67.91741110979446,3.76e-05,4.4800000000000005e-05,0.00019789437342150693,6,139648.4374999966
0.00021007247,93.20663026828835,6.6e-06,0.00012090000000000001,0.00021768381076365764,5,131835.9374999999
0.00025269587,123.5757167691838,4.71e-05,0.000111,0.0002542181566260897,8,134765.6249999967
0.00015527096,60.862101595265656,6.000000000000001e-07,4.61e-05,0.00015983776314814022,2,133789.06249999674
0.00018571624,75.1921215074607,2.48e-05,8.730000000000001e-05,0.00018876078695589894,3,132812.49999999677
0.0002557404,132.63464668502183,5.6300000000000006e-05,0.00010240000000000001,0.0002557404210370244,8,131835.9374999968
0.00017962718,67.09319790622109,1.13e-05,7.860000000000001e-05,0.00018419399372309494,4,133789.06249999674
0.0001278702,15.099452413641567,1.0000000000000001e-07,2.0000000000000002e-07,0.00012939247492944685,0,133789.06250000038
0.0002466068,254.48704228002256,7.21e-05,0.000229,0.0002542181566260897,20,133789.06249999674
0.00031967548,77.01193457828344,2.39e-05,8.530000000000001e-05,0.00017810493607935623,4,129882.81249999684
0.00022833963,83.58256001257325,3.95e-05,4.64e-05,0.00022986192605113499,6,135742.1874999967
0.00013395926,40.07917450885032,3.0000000000000004e-07,6.000000000000001e-07,0.00013243700375131619,0,129882.81249999684
0.00013700378,34.4167408164197,1.0000000000000001e-07,3.0000000000000004e-07,0.00013548153257318552,0,130859.37499999681
0.0001826717,66.39254252994904,2.5200000000000003e-05,4.1400000000000003e-05,0.00018267172931216028,4,131835.9374999968
0.0001278702,35.00644441528763,2.0000000000000002e-07,4.0000000000000003e-07,0.00013091473934038152,1,130859.37499999681
0.00015831548,119.27047265465703,0.00022510000000000002,0.0002479,0.00015831549873720555,3,130859.37499999681
0.0004171004,110.65266179367792,2.9100000000000003e-05,9.070000000000001e-05,0.00021007248870898428,8,127929.68749999689
0.00030140832,109.6967339069874,1.5700000000000002e-05,6.6e-05,0.0003044528821869338,5,134765.6249999967
0.0006180393,36.85823606857021,7.3e-06,7.7e-06,0.00013395926816225085,1,130859.37499999681
0.0001918053,158.93689172091715,7.48e-05,0.0001967,0.0001948498445996376,12,130859.37499999681
0.00021007247,168.79899385998542,0.0001595,0.00032960000000000004,0.00021311701753085364,8,136718.74999999854
0.00024356227,279.1139803611962,0.00010930000000000001,0.00024880000000000003,0.00024508457016048167,9,27343.750000000076
0.00056323776,1215.1509106870703,0.000265,0.0005905,0.000564760096456762,40,132812.49999999677
0.00013091472,45.14374774659717,1.0000000000000001e-07,1.0000000000000001e-07,0.0001278702105185122,1,134765.62500000038
0.00040187777,316.007717290874,3.77e-05,0.00024320000000000003,0.00040340006889768724,16,134765.6249999967
0.00044450117,514.4271280560214,4.490000000000001e-05,0.00039610000000000003,0.000455157058869466,23,129882.81249999684
0.0002892302,46.83397803980008,4.4e-06,4.9000000000000005e-06,0.00014461511903879354,1,136718.74999999668
0.00013700378,33.63627802131311,3.3e-06,3.8000000000000005e-06,0.0001400483258059895,1,130859.37499999681
0.00022833963,84.97868003868908,5.3400000000000004e-05,5.7400000000000006e-05,0.00023138419046206965,4,132812.49999999677
0.0002039834,55.369015352557085,2.61e-05,2.65e-05,0.00013852606139505485,2,130859.37499999681
0.00014309284,61.867341383024666,3.0000000000000004e-07,7.6e-05,0.0001476596478606629,2,40039.062499999025
0.00015831548,45.28167276311957,4.0000000000000003e-07,3.1700000000000005e-05,0.00015679323432627089,3,40039.062499999025
0.00019484982,92.73918681511466,1.5e-05,4.1700000000000004e-05,0.0001948498445996376,6,133789.06249999674
0.00013395926,41.99464525242247,3.0000000000000004e-07,5e-07,0.00013852606139505485,0,146484.37499999645
0.0001491819,29.863268748769958,7.100000000000001e-06,1.1200000000000001e-05,0.00015374870550440155,2,41015.624999999
0.0001826717,72.34296884760487,1.08e-05,6.69e-05,0.0001857162581340296,5,133789.06249999674
0.00019789435,59.68686551698105,3.35e-05,4.08e-05,0.00020093890224337626,6,134765.6249999967
0.00023747323,91.61771183197992,9e-06,7.42e-05,0.00023899551251674298,7,170898.43749999584
0.00022529511,187.37669643827954,1.05e-05,0.00031620000000000004,0.00023138419046206965,12,144531.24999999648
0.00017353812,75.5711372282672,3.1400000000000004e-05,6.110000000000001e-05,0.00017810493607935623,5,133789.06249999674
0.0001278702,25.845275727121496,1.0000000000000001e-07,7.2000000000000005e-06,0.00012939247492944685,2,129882.81249999684
0.00016440454,61.97847854351549,7.7e-06,7.010000000000001e-05,0.00016744908520281357,3,131835.9374999968
0.00022529511,138.1056723404103,5.21e-05,0.0001211,0.00023442871928393898,11,131835.9374999968
0.00020093888,97.94502196494493,6.7e-06,7.82e-05,0.00020246116665431096,3,131835.9374999968
0.00013091472,26.814365812969392,1.0000000000000001e-07,3.0000000000000004e-07,0.00013091473934038152,1,132812.49999999677
0.00029531927,328.06818476385473,6.390000000000001e-05,0.000242,0.0003090196754197378,18,134765.62500000038
0.00028009663,84.15224223807503,4.47e-05,7.02e-05,0.00022225060399646166,5,129882.81249999684
0.00024965135,100.56494843806696,3.97e-05,0.000143,0.0002496513633932857,7,133789.06249999674
0.00017353812,69.00700020201273,2.78e-05,4.380000000000001e-05,0.00017962720049029092,5,131835.9374999968
0.00016136002,85.59628379210893,4.4e-06,0.000202,0.00016440455638094424,3,129882.81249999684
0.00035316532,112.04998680985746,2.9e-05,0.00010530000000000001,0.00019180531577776827,8,129882.81249999684
0.00028314115,172.79056979177577,5.2900000000000005e-05,0.0001177,0.0002816189160229137,7,128906.24999999686
0.000587594,1155.931766697893,4.08e-05,0.00040370000000000005,0.0005891163270317169,33,130859.37499999681
0.00030445284,245.70692852661688,6.170000000000001e-05,0.0002075,0.0003074974110088031,15,132812.49999999677
0.00022225059,268.4620535811418,0.0001425,0.00023040000000000002,0.000225295132818331,11,27343.749999999334
0.00071850873,1281.2674178008879,6.330000000000001e-05,0.0003498,0.0007261201240158371,29,132812.49999999677
0.00028314115,53.45447152441855,1.32e-05,6.390000000000001e-05,0.0001857162581340296,2,128906.24999999686
0.00050539174,473.35161214757477,4.5e-05,0.00016360000000000002,0.0005038695200193754,14,132812.49999999677
0.00023442869,221.72178669168053,4.990000000000001e-05,0.000306,0.0002146392819417883,11,128906.24999999686
0.00014309284,29.378955434704412,6.000000000000001e-07,3.5e-06,0.0001461373834497282,1,131835.9374999968
0.00023442869,80.06334018575478,5.2900000000000005e-05,5.72e-05,0.0002374732481058083,5,131835.9374999968
0.00021311699,214.69122581922935,0.0002686,0.00033380000000000004,0.00021311701753085364,18,131835.9374999968
0.00013700378,42.01744737208948,3.0000000000000004e-07,4.1400000000000003e-05,0.0001400483258059895,2,40039.062499999025
0.00017962718,60.832162226759785,9.9e-06,5.71e-05,0.00018114946490122559,4,40039.062499999025
0.00018876077,88.93494049245857,2.9900000000000002e-05,3.7800000000000004e-05,0.0001902830513668336,5,132812.49999999677
0.00013395926,46.82906538800191,3.1e-06,3.5e-06,0.00013852606139505485,1,147460.93749999642
0.0001491819,30.159418229810996,7.5e-06,1.16e-05,0.00015374870550440155,2,128906.24999999686
0.00017962718,75.29055992651095,7.2000000000000005e-06,6.390000000000001e-05,0.00017962720049029092,5,131835.9374999968
0.00022225059,84.61885146735847,4.01e-05,4.76e-05,0.000225295132818331,7,134765.6249999967
0.0002557404,188.16040343740377,1.1100000000000002e-05,0.0001194,0.0002633517430916977,11,132812.50000000038
0.0002466068,215.35239459802924,1.05e-05,0.0002754,0.00024660683457141633,14,134765.6249999967
0.00020093888,77.01434455841085,1.8400000000000003e-05,4.9e-05,0.00020093890224337626,5,132812.49999999677
0.00018876077,58.26831413737166,7.000000000000001e-07,6.610000000000001e-05,0.00019180531577776827,2,25390.62499999938
0.00022225059,127.3243481658228,1.09e-05,7.960000000000001e-05,0.00022377286840739632,8,132812.49999999677
0.0001918053,104.6721107244295,1.1e-05,0.00012560000000000002,0.00019180531577776827,6,133789.06249999674
0.00014309284,14.741199598548107,3.0000000000000004e-07,7.000000000000001e-07,0.00014157059021692418,0,137695.31250000038
0.00015527096,51.58349272166008,2.6900000000000003e-05,3.77e-05,0.00015831549873720555,1,133789.06249999674
0.00029227475,309.3105678998953,3.75e-05,0.00023660000000000003,0.0003074974110088031,20,133789.06249999674
0.00020093888,42.948811999789115,2.0000000000000002e-07,3.6000000000000003e-06,0.00013548153257318552,1,130859.37499999681
0.0002892302,146.07297395007612,2.96e-05,8.78e-05,0.0002953192957213258,8,131835.9374999968
0.0001491819,34.23506539143052,7.600000000000001e-06,1.9700000000000005e-05,0.00014918191227159756,3,130859.37499999681
0.00023442869,127.97782354652367,6.1e-05,0.0001709,0.00024508457016048167,10,135742.1874999967
0.0001278702,40.4665324685594,1.0000000000000001e-07,1.0000000000000001e-07,0.0001278702105185122,0,133789.06249999674
0.0001704936,58.42876319893098,2.48e-05,4.46e-05,0.0001750604072574869,2,132812.49999999677
0.00017962718,110.16139661386023,6.8e-05,9.04e-05,0.00017962720049029092,5,131835.9374999968
0.00038969965,115.59339912949336,5.7e-05,8.690000000000001e-05,0.00020246116665431096,10,130859.37499999681
0.0002466068,70.58822524022213,2.2400000000000002e-05,6.95e-05,0.000248129098982351,5,135742.1874999967
0.00059368304,38.163332999104725,2.0000000000000002e-07,5e-07,0.00013548153257318552,0,130859.37499999681
0.00020093888,136.59869322843372,5.03e-05,0.0002246,0.00020550569547618029,10,147460.93749999642
0.00027096304,402.71435308091424,7.100000000000001e-06,0.0002414,0.0002724853295573057,12,26367.18749999936
0.0005327925,971.5630962247915,4.58e-05,0.0003556,0.0005327925438271341,34,132812.49999999677
0.0004384121,59.611414600684526,3.0000000000000004e-07,4.9300000000000006e-05,0.00015070417668253222,4,129882.81249999684
0.00045363474,402.14226087528505,4.5e-05,0.00015960000000000003,0.0004673351741569433,13,130859.37499999681
0.00025269587,219.23107223000488,0.0001235,0.0003608,0.00021159475311991897,11,127929.68750000383
0.0001704936,40.58712416647313,4.1000000000000006e-06,7.2000000000000005e-06,0.00017201587843561757,1,129882.81249999684
0.00017353812,97.79912547569342,0.0002521,0.0002563,0.00017353814284655223,5,132812.49999999677
0.00013395926,23.728200876737375,1.0000000000000001e-07,4.0000000000000003e-07,0.00013243700375131619,0,134765.6249999967
0.00020702794,64.01009179092001,3.0000000000000004e-07,2.3100000000000002e-05,0.00014461511903879354,1,130859.37499999681
0.00014004832,42.82469802322763,4.0000000000000003e-07,9.7e-06,0.00014157059021692418,1,40039.062499999025
0.0001704936,48.8342615455483,5e-07,4.75e-05,0.00017658267166842156,3,142578.12499999654
0.00018571624,39.835210366721995,6.000000000000001e-07,1.23e-05,0.00015070417668253222,1,132812.49999999677
0.0001491819,52.49437251827675,4.0000000000000003e-07,4.35e-05,0.0001522264410934669,1,146484.37499999645
0.00014613738,21.394042431799853,4.0000000000000003e-07,4.600000000000001e-06,0.00014461511903879354,1,133789.06249999674
0.00019484982,85.19706131484955,4.1000000000000006e-06,6.81e-05,0.00019637210901057227,5,40039.062499999025
0.00014004832,20.577337243238798,1.08e-05,1.13e-05,0.00014309285462785884,2,134765.6249999967
0.00026182944,187.0994560320843,1.08e-05,0.000185,0.0002603072142698284,12,134765.6249999967
0.00015222642,55.42398143777064,7e-06,2.5200000000000003e-05,0.00015527096991533622,4,134765.6249999967
0.00014004832,30.18509378732222,5e-07,8.200000000000001e-06,0.00014157059021692418,0,40039.062499999025
0.00015222642,76.2454682062245,7.4e-06,6.99e-05,0.00015374870550440155,3,131835.9374999968
0.00024051775,123.46782381271063,5.58e-05,7.880000000000002e-05,0.00024356230574954703,8,130859.37499999681
0.00017353812,83.89771126000346,1.7100000000000002e-05,7.460000000000001e-05,0.00017353814284655223,4,132812.49999999677
0.0001278702,12.173087698165336,1.0000000000000001e-07,1.0000000000000001e-07,0.0001278702105185122,0,145507.8125000004
0.00017962718,91.11541635850217,1.4700000000000002e-05,6.85e-05,0.00017810493607935623,6,133789.06249999674
0.00027096304,284.31888859559285,1.4200000000000001e-05,0.0002559,0.0002816189160229137,19,134765.62500000405
0.00017353812,26.54787762580414,2.0000000000000002e-07,4.0000000000000003e-07,0.00013243700375131619,0,128906.24999999686
0.00027096304,152.04453393961845,6.9e-06,0.0001104,0.0002724853295573057,10,133789.06249999674
0.00024051775,127.86937444079034,2.7700000000000002e-05,0.0001425,0.00024204004133861234,9,129882.81249999684
0.00013395926,20.31390787700449,1.0000000000000001e-07,4.0000000000000003e-07,0.00013395926816225085,1,134765.6249999967
0.00013395926,30.033172347752185,1.0000000000000001e-07,2.0000000000000002e-07,0.00013243700375131619,0,134765.6249999967
0.00018876077,64.76107867523753,2.2100000000000002e-05,4.4800000000000005e-05,0.00019332758018870294,4,132812.49999999677
0.00021920605,166.45287820595422,0.0001047,0.00025160000000000004,0.00022225060399646166,12,132812.49999999677
0.000374477,113.41357210425329,2.9100000000000003e-05,9.45e-05,0.00021616154635272297,8,128906.24999999686
0.00029531927,174.73866795861127,4.92e-05,0.000104,0.00030140835336506445,7,130859.37499999681
0.00063021743,1218.322815300912,2.79e-05,0.0002703,0.0006286952017160182,33,131835.9374999968
0.00023747323,206.6278030790973,5.7400000000000006e-05,0.0002414,0.0002374732481058083,15,132812.49999999677
0.0002557404,120.63934136702449,0.0001156,0.0001728,0.0002587849498588937,6,144531.2500000004
0.00020093888,218.61346847658504,9.87e-05,0.00025760000000000003,0.00020246116665431096,7,27343.750000000076
0.00012482567,35.26727841830782,1.0000000000000001e-07,2.0000000000000002e-07,0.00012939247492944685,1,133789.06249999674
0.0005236589,810.6246233165191,6.35e-05,0.0003018,0.0005251812217724607,31,131835.9374999968
0.00031358644,56.25783456185364,4.0000000000000003e-07,5.940000000000001e-05,0.0001948498445996376,3,133789.06249999674
0.0004901691,446.1201343894772,4.5e-05,0.0001599,0.0004932136691428327,14,133789.06249999674
0.00024051775,187.7835196220946,4.5e-05,0.0002413,0.00022225060399646166,13,127929.68749999689
0.00013395926,33.212770359692925,1.0000000000000001e-07,4.0000000000000003e-07,0.00013395926816225085,1,146484.37499999645
0.0002557404,94.23328180256394,5.25e-05,5.6800000000000005e-05,0.0002587849498588937,6,132812.49999999677
0.00019789435,75.75049536467235,2.9900000000000002e-05,3.0400000000000004e-05,0.00014461511903879354,3,131835.9374999968
0.0001278702,48.229078458938936,1.0000000000000001e-07,6.100000000000001e-06,0.0001278702105185122,2,40039.062499999025
0.00014004832,38.43760727591237,3.430000000000001e-05,3.71e-05,0.00014309285462785884,2,40039.062499999025
0.00015831548,81.64428714933409,1.1400000000000001e-05,4.15e-05,0.00016136002755907488,6,132812.49999999677
0.00014613738,45.359162893370055,3.26e-05,3.32e-05,0.0001476596478606629,0,127929.68749999689
0.0001491819,23.39608707687195,7.800000000000002e-06,1.1400000000000001e-05,0.00015070417668253222,2,134765.6249999967
0.00020702794,63.958555292810836,1.05e-05,6.340000000000001e-05,0.00020550569547618029,5,131835.9374999968
0.00020702794,54.30306260389607,2.29e-05,3.0200000000000002e-05,0.00020855022429804962,5,134765.6249999967
0.00027705208,141.05270727005623,4.490000000000001e-05,0.0001528,0.0002816189160229137,7,145507.8125000004
0.00022833963,197.57832770068217,1.05e-05,0.0002822,0.00023290645487300432,12,134765.6249999967
0.00018571624,87.10344828717224,3.8400000000000005e-05,4.990000000000001e-05,0.0001902830513668336,4,133789.06249999674
0.00014613738,35.165317720609806,2.3e-05,3.0400000000000004e-05,0.0001476596478606629,0,40039.062499999025
0.00017658266,63.490741073463695,2.4900000000000002e-05,8.760000000000002e-05,0.00018114946490122559,3,134765.6249999967
0.00022529511,124.37443979833266,5.6200000000000004e-05,9.92e-05,0.000225295132818331,9,129882.81249999684
0.00016136002,70.50684206515045,6.7e-06,0.00013470000000000002,0.00017201587843561757,3,135742.1874999967
0.00027096304,346.1668574460549,1.43e-05,0.0002838,0.000284663444844783,25,133789.06249999674
0.00023747323,27.928425472635187,3.0000000000000004e-07,7.000000000000001e-07,0.00014461511903879354,0,133789.06249999674
0.0003318536,47.2561880198132,1.0000000000000001e-07,8.000000000000001e-07,0.0001278702105185122,1,128906.24999999686
0.00012482567,17.373639430023985,1.0000000000000001e-07,1.0000000000000001e-07,0.0001278702105185122,0,127929.68749999689
0.00023747323,120.75094198523213,3.940000000000001e-05,0.00017830000000000002,0.00023899551251674298,8,133789.06249999674
0.00018571624,72.66368158763679,2.1900000000000004e-05,6.12e-05,0.0001857162581340296,4,131835.9374999968
0.0001278702,32.90401482875468,1.0000000000000001e-07,2.23e-05,0.00012939247492944685,0,128906.24999999686
0.0003836106,119.76739201861979,2.93e-05,8.690000000000001e-05,0.00020855022429804962,9,128906.24999999686
0.00024051775,142.0315299679571,6.57e-05,9.340000000000001e-05,0.00024356230574954703,5,129882.81249999684
0.00062108383,41.009241454942895,7.5e-06,8.1e-06,0.00016288229197000957,1,135742.1874999967
0.00029227475,232.79091810840652,8.180000000000001e-05,0.0002323,0.0002937970313103911,15,134765.6249999967
0.0002679185,330.1438264943561,0.00011530000000000001,0.0002531,0.0002679185363245017,13,27343.749999999334
0.00059063855,1065.381768753898,0.0001684,0.00036270000000000003,0.0006058612355519982,43,134765.6249999967
0.00032576456,247.512745174392,4.1400000000000003e-05,0.00027840000000000005,0.0003272868483509538,12,132812.49999999677
0.0004719019,420.3461384592009,4.51e-05,0.00016340000000000001,0.0004719019673897473,14,131835.9374999968
0.00025878492,198.69609502208243,0.0001045,0.00026940000000000004,0.00021159475311991897,12,128906.25000000386
0.00013091472,40.64366600792385,3.2800000000000004e-05,3.55e-05,0.00013700379698412018,1,146484.37499999645
0.00017353812,53.30625774658299,4.9e-05,4.9800000000000004e-05,0.0001750604072574869,2,131835.9374999968
0.00020702794,222.77198187797003,0.00028890000000000003,0.00031620000000000004,0.00021007248870898428,13,133789.06249999674
0.00013700378,38.67712222395934,6.4000000000000006e-06,6.800000000000001e-06,0.00013700379698412018,0,40039.062499999025
0.00015222642,50.57658448612056,5e-07,6.510000000000001e-05,0.00015527096991533622,4,142578.12499999654
0.00017353812,68.82792014023768,1.1200000000000001e-05,3.72e-05,0.0001750604072574869,5,133789.06249999674
0.00013395926,44.387755518938114,2.0000000000000002e-07,4.3700000000000005e-05,0.00013548153257318552,1,145507.81249999645
0.00015222642,19.75275327349199,4.0000000000000003e-07,7.7e-06,0.00015070417668253222,0,135742.1874999967
0.00021007247,82.01570216358493,1.09e-05,6.76e-05,0.00021159475311991897,7,146484.37499999645
0.00021311699,89.55069041501119,1.8e-05,4.76e-05,0.0002192060751745923,7,134765.6249999967
0.00025269587,163.55867745602455,7.290000000000001e-05,0.0001488,0.0002511736278042204,12,131835.9374999999
0.00033794268,275.66761608746015,8.730000000000001e-05,0.0003014,0.00033946496363843114,11,134765.6249999967
0.00018571624,70.43908454695296,1.83e-05,2.6e-05,0.0001857162581340296,4,135742.1874999967
0.00015831548,32.085548500869756,4.2000000000000004e-06,4.9000000000000005e-06,0.00015983776314814022,1,132812.49999999677
0.0001278702,37.98360409652614,1.0000000000000001e-07,1.0000000000000001e-07,0.00012939247492944685,0,130859.37499999681
0.0001704936,54.466385103299615,2.45e-05,2.8200000000000004e-05,0.00017962720049029092,2,132812.49999999677
0.00024051775,158.12509918415427,5.2400000000000007e-05,0.0001025,0.000248129098982351,9,131835.9374999968
0.00017353812,76.18735060853663,1.1e-05,2.16e-05,0.00017962720049029092,2,133789.06249999674
0.00013091472,18.070401761474834,2.0000000000000002e-07,5e-07,0.00013548153257318552,0,133789.06249999674
0.00014004832,34.929139668123874,4.0000000000000003e-07,8.000000000000001e-07,0.0001461373834497282,1,133789.06249999674
0.00030445284,325.02780945004343,0.0001293,0.0002838,0.0003029306177759991,22,132812.50000000038
0.00027096304,104.81467031812,0.00019480000000000002,0.0002472,0.00018419399372309494,6,129882.81249999684
0.0002466068,124.03759872975579,4.880000000000001e-05,0.0001811,0.0002542181566260897,7,128906.24999999686
0.0001278702,21.213757379961102,1.0000000000000001e-07,3.0000000000000004e-07,0.00013243700375131619,1,139648.4374999966
0.0001278702,31.92556289702724,1.0000000000000001e-07,1.0000000000000001e-07,0.0001278702105185122,0,132812.49999999677
0.00019484982,58.957290379180115,2.4900000000000002e-05,4.46e-05,0.00019637210901057227,3,131835.9374999968
0.00018876077,76.10374283642426,4.8e-05,8.180000000000001e-05,0.00016136002755907488,3,132812.49999999677
0.00036838796,114.4042593197045,1.13e-05,8.83e-05,0.00022681739722926566,7,130859.37499999681
0.0002466068,89.57367791776491,1.1100000000000002e-05,0.0002124,0.000248129098982351,4,129882.81249999684
0.00056323776,32.01973750508286,2.0000000000000002e-07,6.000000000000001e-07,0.00013548153257318552,0,130859.37499999681
0.00023138417,255.61509836273598,0.0001704,0.0002547,0.00023595098369487365,19,133789.06249999674
0.00021007247,135.15733972915731,9.810000000000001e-05,0.0002385,0.0002146392819417883,7,132812.50000000038
0.00023747323,284.36801511357464,0.0001227,0.00024110000000000003,0.00024204004133861234,12,27343.750000000076
0.00014309284,33.57890195597214,3.0000000000000004e-07,8.000000000000001e-07,0.00014309285462785884,1,133789.06249999674
0.0005784604,1289.6504409825313,0.0002244,0.0006026,0.0005815050049770435,47,129882.81249999684
0.0003409872,52.03490053783218,3.32e-05,3.34e-05,0.00013700379698412018,2,128906.24999999686
0.00045667926,446.102152230065,4.5e-05,0.0001598,0.0004673351741569433,13,133789.06249999674
0.0002679185,434.8937054236662,0.0006634000000000001,0.0006832,0.00027400759396824036,31,128906.25000000036
0.00016136002,36.149331144938955,4e-06,6.800000000000001e-06,0.00016136002755907488,1,131835.9374999968
0.00019484982,50.986188416236466,4.6e-05,9.240000000000001e-05,0.00019637210901057227,2,135742.1874999967
0.00013091472,32.21253591527545,3.0000000000000004e-07,3.900000000000001e-06,0.00013548153257318552,1,133789.06249999674
0.00021311699,73.2558878581755,2.9700000000000004e-05,3.7300000000000005e-05,0.00014918191227159756,4,131835.9374999968
0.00017658266,59.730152467731024,3.5e-06,4.2e-05,0.00017658267166842156,2,40039.062499999025
0.0001826717,60.838650634795115,3.6899999999999996e-05,6.54e-05,0.00018419399372309494,5,144531.24999999648
0.00018876077,104.34342651166847,7.3e-06,5.9300000000000005e-05,0.00019332758018870294,9,133789.06249999674
0.00016136002,53.44492429545228,1.0700000000000001e-05,5.0600000000000003e-05,0.00016288229197000957,2,144531.24999999648
0.00014004832,26.509132560678896,7.4e-06,1.15e-05,0.00014309285462785884,2,132812.49999999677
0.0001826717,74.20467849602716,7.2000000000000005e-06,6.0700000000000005e-05,0.00018723852254496427,6,133789.06249999674
0.00019789435,63.632837209437376,4.0400000000000006e-05,4.16e-05,0.00019789437342150693,5,134765.6249999967
0.00027096304,214.5704487382289,0.0001,0.00016010000000000002,0.00026944080073543637,11,132812.500000004
0.00022833963,215.73400568204988,1.05e-05,0.000329,0.00022681739722926566,11,133789.06249999674
0.0001704936,58.39678461647115,4.2000000000000004e-06,2.25e-05,0.00017201587843561757,3,135742.1874999967
0.00021007247,64.27556037110828,2.5e-05,2.9100000000000003e-05,0.00021007248870898428,2,133789.06249999674
0.00024051775,126.61025251576328,5.5900000000000004e-05,0.0001022,0.00024508457016048167,9,130859.37499999681
0.00021007247,125.50231049795937,1.76e-05,0.00016820000000000002,0.00021768381076365764,7,133789.06249999674
0.00028314115,377.85976456924396,7.21e-05,0.0002832,0.00029075250248852174,25,133789.06249999674
0.00029227475,67.09449558782816,3.31e-05,7.04e-05,0.00018114946490122559,4,130859.37499999681
0.00025269587,142.2386955673708,6.330000000000001e-05,0.00016580000000000002,0.0002542181566260897,10,129882.81249999684
0.0001278702,29.241493875898826,1.0000000000000001e-07,1.0000000000000001e-07,0.0001278702105185122,0,131835.9374999968
0.00017353812,60.24931780210062,2.48e-05,4.45e-05,0.00017353814284655223,4,135742.1874999967
0.00015527096,95.41825049290154,0.0001356,0.00030030000000000004,0.00015831549873720555,5,131835.9374999968
0.00037752153,142.91386076921833,6.06e-05,9.85e-05,0.0002192060751745923,11,129882.81249999684
0.00031967548,157.82820817076635,3.01e-05,7.76e-05,0.00031967552629628043,7,134765.6249999967
0.0006180393,39.73473273371778,3.0000000000000004e-07,4.1000000000000006e-06,0.00013395926816225085,1,135742.1874999967
0.00024965135,23.135160382308406,1.0000000000000001e-07,3.0000000000000004e-07,0.00012939247492944685,0,132812.50000000038
0.00022833963,111.90965181320766,0.0001645,0.00025760000000000003,0.00022833966164020032,8,134765.6249999967
0.0002557404,292.31362690209374,0.00019260000000000002,0.00022930000000000002,0.0002603072142698284,10,27343.749999999334
0.0004810355,1028.753407712865,0.00034760000000000005,0.0005813000000000001,0.00048712461149909406,46,133789.06249999674
0.00038665513,74.83145871223984,3.18e-05,6.13e-05,0.0001857162581340296,4,129882.81249999684
0.0004810355,447.59263224732314,4.5e-05,0.0001667,0.00048255781826629,15,133789.06249999674
0.00027705208,177.0783878961505,0.00019380000000000002,0.00028290000000000005,0.00019332758018870294,8,128906.24999999686
0.00017962718,83.36983292055785,6.21e-05,6.6e-05,0.0001857162581340296,5,128906.24999999686
0.00012482567,35.779955344642076,1.0000000000000001e-07,2.0000000000000002e-07,0.00012939247492944685,1,129882.81249999684
0.0001918053,63.10885191481297,2.3100000000000002e-05,3.1e-05,0.00014918191227159756,3,132812.49999999677
0.00013395926,42.5399496020201,2.0000000000000002e-07,3.7e-06,0.00013700379698412018,1,145507.81249999645
0.00015527096,52.363770133679935,5e-07,3.7800000000000004e-05,0.00016136002755907488,4,145507.81249999645
0.0001826717,84.50752892378092,1.1100000000000002e-05,3.75e-05,0.00018267172931216028,5,131835.9374999968
0.00014309284,53.5289028337381,7.4e-06,3.27e-05,0.00014309285462785884,3,146484.37499999645
0.00015222642,26.70656554803959,4.2000000000000004e-06,1.5e-05,0.0001522264410934669,3,128906.24999999686
0.00023442869,94.36870414741557,1.4e-05,7.04e-05,0.0002374732481058083,8,40039.062499999025
0.00018876077,64.70611259002396,3.39e-05,4.1e-05,0.0001948498445996376,5,139648.4374999966
0.00026182944,186.1796778473049,1.35e-05,0.000119,0.00026639627191356704,13,132812.50000000038
0.00024356227,203.411684599072,1.0600000000000002e-05,0.00032790000000000006,0.00024508457016048167,11,134765.6249999967
0.00014613738,41.07384746066609,5e-07,7.800000000000002e-06,0.0001461373834497282,0,26367.18749999936
0.00013091472,38.83414169841427,9.02e-05,9.04e-05,0.00012939247492944685,0,131835.9374999968
0.00018571624,52.03415900548528,7.9e-06,1.2200000000000002e-05,0.00018723852254496427,2,134765.6249999967
0.00024356227,128.31225463497313,5.6e-05,0.00010290000000000001,0.00024356230574954703,10,134765.6249999967
0.00016440454,53.36613648359473,1.1100000000000002e-05,2.1700000000000002e-05,0.00016440455638094424,3,133789.06249999674
0.00027400756,268.5591016270416,1.4200000000000001e-05,0.0002108,0.00027552985837917503,16,134765.6249999967
0.00016744906,32.42776567896162,6.000000000000001e-07,7.800000000000002e-06,0.00016744908520281357,1,128906.24999999686
0.0003318536,65.5527571470909,6.1e-05,0.0001015,0.0001994166378324416,3,127929.68750000036
0.00019789435,107.30112096880099,7.510000000000001e-05,0.0001498,0.0001994166378324416,7,135742.1874999967
0.00012482567,19.461238369619043,1.0000000000000001e-07,1.0000000000000001e-07,0.0001278702105185122,1,136718.74999999668
0.0001278702,21.753407545413655,2.0000000000000002e-07,3.0000000000000004e-07,0.00013091473934038152,1,132812.49999999677
0.00018571624,63.18439552265286,1.83e-05,4.0900000000000005e-05,0.0001857162581340296,4,130859.37499999681
0.00016136002,173.174127398207,3.1e-05,0.0005274,0.00016440455638094424,5,130859.37499999681
